pl_name,ra,dec,sy_dist,X,Y,Z,pl_bmasse,color
Kepler-1684 b,294.0054181,46.3106625,621.996,174.7884246710764,-392.4813403359899,449.76263529229317,,n
Kepler-1685 b,296.1882618,43.9368118,1141.89,362.890812929434,-737.8730725045533,792.3170822745809,,n
Kepler-1686 b,291.6067189,42.0359783,729.823,199.6037479464219,-503.96884580005565,488.6873822779763,,n
Kepler-1687 b,289.7428363,50.7870626,417.014,89.05667381283305,-248.14092830187045,323.1031797226401,,n
Kepler-1688 b,289.5530051,41.2978532,,,,,,n
Kepler-1689 b,291.5741663,38.6559433,294.122,84.45568816644679,-213.5920372832432,183.7210636522812,,n
Kepler-169 b,285.9999204,40.9193822,406.529,84.67160818181746,-295.2865376532428,266.2750594585697,,n
Kepler-169 c,285.9999204,40.9193822,406.529,84.67160818181746,-295.2865376532428,266.2750594585697,,n
Kepler-169 d,285.9999204,40.9193822,406.529,84.67160818181746,-295.2865376532428,266.2750594585697,,n
Kepler-169 e,285.9999204,40.9193822,406.529,84.67160818181746,-295.2865376532428,266.2750594585697,,n
Kepler-169 f,285.9999204,40.9193822,406.529,84.67160818181746,-295.2865376532428,266.2750594585697,,n
Kepler-1690 b,288.1566649,41.8779417,703.789,163.29293548798913,-497.92723271235604,469.81149907609824,,n
Kepler-1691 b,286.2543962,41.0218373,1267.67,267.7005004993788,-918.1765663694359,832.0309272511539,,n
Kepler-1692 b,286.9241804,47.0537092,591.019,117.21924051049592,-385.2293750555533,432.62158592637326,,n
Kepler-1693 b,290.2015581,48.1857799,760.065,174.99231591751683,-475.5752780995528,566.4844644430747,,n
Kepler-1693 c,290.2015581,48.1857799,760.065,174.99231591751683,-475.5752780995528,566.4844644430747,,n
Kepler-1694 b,293.7936339,40.241023,513.329,158.0858865141708,-358.5365726741994,331.61278742091235,,n
Kepler-1695 b,293.6193001,46.4134015,791.175,218.54903830370188,-499.78002533288554,573.0742750811514,,n
Kepler-1696 b,295.5761011,42.0233639,1506.36,483.09702164839535,-1009.3815253391301,1008.4079797276996,,n
Kepler-1697 b,287.663331,43.4713782,247.771,54.55912327292597,-171.33483349235541,170.46449876979221,,n
Kepler-1698 b,293.3450181,39.2577469,222.345,68.22264116392407,-158.0692142292969,140.70214557906036,,n
Kepler-1699 b,292.1373281,48.9171579,818.759,202.7511171211389,-498.3840666306672,617.1479617691441,,n
Kepler-17 b,298.3952437,47.8149865,720.753,230.1691298150393,-425.77337622268675,534.0637516150315,743.7222,n
Kepler-170 b,284.5211975,41.6296562,738.657,138.43564783008648,-534.4751207200771,490.69958262680785,,n
Kepler-170 c,284.5211975,41.6296562,738.657,138.43564783008648,-534.4751207200771,490.69958262680785,,n
Kepler-1700 b,286.9497376,45.3537626,717.597,147.01266884755503,-482.3698208707326,510.540973400232,,n
Kepler-1701 b,286.6088625,41.8892986,584.142,124.29789938407868,-416.7135697645996,390.02783124637364,,n
Kepler-1702 b,284.9724842,44.5674794,857.14,157.7639210722139,-589.9160315094775,601.4969663897144,,n
Kepler-1704 b,291.2012559,51.1442437,835.455,189.54995420526882,-488.6571866839958,650.5920578887072,,n
Kepler-1705 b,301.5785316,44.3121639,1633.49,612.0798443094891,-995.7574029112374,1141.102554040407,4.47,n
Kepler-1705 c,301.5785316,44.3121639,1633.49,612.0798443094891,-995.7574029112374,1141.102554040407,5.42,n
Kepler-1708 b,296.8241065,43.6248197,1666.69,544.4241600428755,-1076.6508249293768,1149.9047313758222,1462.01067,n
Kepler-1709 b,283.3748873,43.7883708,273.946,45.74656090692804,-192.39798569097383,189.56971852921177,,n
Kepler-171 b,296.7719082,41.7555958,863.855,290.27660154139494,-575.350765066432,575.2881475921865,,n
Kepler-171 c,296.7719082,41.7555958,863.855,290.27660154139494,-575.350765066432,575.2881475921865,,n
Kepler-171 d,296.7719082,41.7555958,863.855,290.27660154139494,-575.350765066432,575.2881475921865,,n
Kepler-1710 b,291.6832878,37.7514726,305.193,89.15749394670287,-224.23325004571868,186.85063044067533,,n
Kepler-1711 b,298.1772916,42.2370289,590.268,206.36001244579353,-385.2263302735686,396.77768529912487,,n
Kepler-1712 b,284.998698,50.1466922,156.264,25.91536077997207,-96.726235173971,119.96194063415923,,n
Kepler-1713 b,287.3456737,43.3783894,295.293,63.98858201289782,-204.86834033123384,202.81119385010382,,n
Kepler-1714 b,293.7164655,46.2266878,409.46,113.93317871476529,-259.3445004469866,295.66391811624953,,n
Kepler-1715 b,293.9297337,41.6029048,522.605,158.50881707072125,-357.1949145737789,346.9909709754296,,n
Kepler-1716 b,297.2717207,43.3330644,195.439,65.13825746595109,-126.35604222688829,134.11771220855317,,n
Kepler-1717 b,295.2126472,49.56216,1008.79,278.7283304539756,-591.9886341686073,767.800259779538,,n
Kepler-1718 b,292.2349191,42.9094618,375.522,104.07793043583402,-254.59154058702285,255.67108624504255,,n
Kepler-1719 b,284.7068546,38.9367566,905.406,178.79335105200983,-681.1876910807518,569.0134374297911,,n
Kepler-172 b,283.3684093,41.821839,828.592,142.7696192256947,-600.7532199696894,552.5188747782288,,n
Kepler-172 c,283.3684093,41.821839,828.592,142.7696192256947,-600.7532199696894,552.5188747782288,,n
Kepler-172 d,283.3684093,41.821839,828.592,142.7696192256947,-600.7532199696894,552.5188747782288,,n
Kepler-172 e,283.3684093,41.821839,828.592,142.7696192256947,-600.7532199696894,552.5188747782288,,n
Kepler-1720 b,296.8086813,47.1718557,629.445,192.98734926305747,-381.90621988576504,461.6324623138893,,n
Kepler-1721 b,283.5441984,45.2256548,641.374,105.79313888292052,-439.16741901773577,455.3025342721031,,n
Kepler-1722 b,296.6627402,41.2611985,772.283,260.5074362723201,-518.8015981412361,509.31503954028534,,n
Kepler-1723 b,294.4627362,46.8214022,811.278,229.88299883302682,-505.3028407796315,591.6036166484862,,n
Kepler-1724 b,296.1207272,47.9214736,1060.77,312.9719796719297,-638.2707505238268,787.3321928296747,,n
Kepler-1725 b,294.3735518,40.1946345,558.652,176.10462329889748,-388.69732072638607,360.5462683441369,,n
Kepler-1726 b,284.3861498,45.7197342,390.552,67.74672498937011,-264.12111500496286,279.6091603752457,,n
Kepler-1727 b,290.3336142,38.7282722,894.187,242.39734650141403,-654.105555210251,559.4281366012641,,n
Kepler-1728 b,287.0940046,39.0607801,651.783,148.76175546578472,-483.73774636397735,410.71743564455403,,n
Kepler-1729 b,296.6939428,42.6261145,576.181,190.44755982001644,-378.7625725732202,390.19634203477284,,n
Kepler-173 b,294.6466171,41.8840952,833.165,258.6730852133405,-563.7786643627771,556.2425458561535,,n
Kepler-173 c,294.6466171,41.8840952,833.165,258.6730852133405,-563.7786643627771,556.2425458561535,,n
Kepler-1730 b,281.9605834,43.7030386,1427.08,213.8039789629261,-1009.282314172081,985.9991862466567,,n
Kepler-1731 b,291.2544229,36.7434302,169.948,49.367748327057384,-126.91994913996668,101.66845449511169,,n
Kepler-1732 b,292.2910129,37.5807686,1289.41,387.59905251372464,-945.486541723726,786.3843347942355,,n
Kepler-1733 b,291.1384628,37.8592447,2080.51,592.361535252458,-1532.0777583087358,1276.858415858638,,n
Kepler-1734 b,294.163167,41.4517316,1482.83,454.9372393194419,-1014.0242081951791,981.6169427910994,,n
Kepler-1735 b,281.0503476,47.1882005,245.303,31.95280062509114,-163.61517860456343,179.95180930296306,,n
Kepler-1736 b,289.7766991,38.2622374,1430.0,379.91005356419515,-1056.5887816884526,885.5441816256048,,n
Kepler-1737 b,297.0148111,47.486417,,,,,,n
Kepler-1738 b,296.1313474,47.4388098,1302.87,388.12120207479404,-791.1580299201459,959.6359419555367,,n
Kepler-1739 b,296.2320536,47.6788626,783.666,233.2169105712791,-473.29077386998813,579.4291290133211,,n
Kepler-174 b,287.4389454,43.8320052,384.757,83.17982612208795,-264.7962635552046,266.46201301968324,,n
Kepler-174 c,287.4389454,43.8320052,384.757,83.17982612208795,-264.7962635552046,266.46201301968324,,n
Kepler-174 d,287.4389454,43.8320052,384.757,83.17982612208795,-264.7962635552046,266.46201301968324,,n
Kepler-1740 b,293.873663,38.9224548,1061.77,334.32158380728094,-755.3767628128696,667.0761258679108,,n
Kepler-1741 b,292.577073,39.120939,270.739,80.64117653735137,-193.9466941128589,170.8253102159187,,n
Kepler-1742 b,286.9668086,44.9924315,669.573,138.18212904008595,-452.9116054759646,473.3970629061119,,n
Kepler-1743 b,290.5523552,48.1262575,538.807,126.2595169595477,-336.75801197819095,401.20513331042804,,n
Kepler-1744 b,291.0206823,42.4624633,1091.63,288.87119098784103,-751.7240069334563,736.9671019232646,,n
Kepler-1745 b,293.4689924,42.8223582,996.105,290.9665491797207,-670.1688350616603,677.0800327845609,,n
Kepler-1746 b,288.3203979,42.2613874,979.541,227.87168254517562,-688.1983613807107,658.7549486477773,,n
Kepler-1747 b,284.2096557,45.258082,1321.38,228.32182511853438,-901.6800713065422,938.55596401236,,n
Kepler-1748 b,285.967897,45.7390789,1083.28,207.98847675213042,-726.8788825576486,775.8114732524085,,n
Kepler-1749 b,290.2945805,45.5645196,268.2,65.12687133659499,-176.11200333212622,191.5053339002644,,n
Kepler-175 b,289.553232,43.876116,1312.34,316.6053905347111,-891.4331070001564,909.5846953573979,,n
Kepler-175 c,289.553232,43.876116,1312.34,316.6053905347111,-891.4331070001564,909.5846953573979,,n
Kepler-1750 b,292.3514917,48.5110714,1497.33,377.2239570464799,-917.4177372615724,1121.6255660816812,,n
Kepler-1751 b,284.8465476,49.6923412,1291.47,214.06605517911262,-807.550498021437,984.8516020525032,,n
Kepler-1752 b,290.8541401,51.2227435,962.888,214.68034167034818,-563.5452969737527,750.654614122279,,n
Kepler-1753 b,288.236664,46.6058744,707.688,152.1499058185265,-461.77046642293357,514.2380264458861,,n
Kepler-1754 b,295.4570818,50.0771838,718.945,198.32005721563604,-416.58943191326847,551.3658614288404,,n
Kepler-1755 b,296.846092,40.1385777,982.383,339.15700869413433,-670.0767856678834,633.2819146727974,,n
Kepler-1756 b,294.364904,40.7208898,,,,,,n
Kepler-1757 b,297.7397823,46.9418957,807.308,256.5509812644393,-487.83431445735727,589.8690384434274,,n
Kepler-1758 b,297.7968197,39.9213378,1588.41,568.0892504107746,-1077.6221219951613,1019.3387532387701,,n
Kepler-1759 b,298.4656275,48.5593334,385.348,121.56023113968222,-224.20674692259882,288.87285428654036,,n
Kepler-176 b,294.6679021,43.8532104,527.321,158.70465691015676,-345.5584676584838,365.3349344718488,,n
Kepler-176 c,294.6679021,43.8532104,527.321,158.70465691015676,-345.5584676584838,365.3349344718488,,n
Kepler-176 d,294.6679021,43.8532104,527.321,158.70465691015676,-345.5584676584838,365.3349344718488,,n
Kepler-176 e,294.6679021,43.8532104,527.321,158.70465691015676,-345.5584676584838,365.3349344718488,,n
Kepler-1760 b,284.1326058,48.8251452,,,,,,n
Kepler-1761 b,284.1329728,49.1426325,221.186,35.33064470334262,-140.31538389542672,167.29191607225135,,n
Kepler-1762 b,290.4931471,39.7855117,1663.74,447.5945517461485,-1197.5826500718968,1064.65285473432,,n
Kepler-1763 b,294.1130368,40.3628861,756.486,235.48569646305418,-526.1136731287544,489.92035873627515,,n
Kepler-1764 b,293.8799047,41.3938374,1542.48,468.4348810699193,-1058.0851234653712,1019.9358725421321,,n
Kepler-1765 b,298.0144601,42.9574314,764.456,262.7822273551289,-493.92072966819967,520.9422134232458,,n
Kepler-1766 b,294.2772343,46.6752351,501.229,141.39922055490553,-313.4966206386838,364.6321978591445,,n
Kepler-1767 b,293.6441248,46.9896696,820.506,224.46703814658642,-512.7081108494326,599.9791978818139,,n
Kepler-1768 b,299.9572335,44.7718851,632.766,224.31504517976987,-389.19565181155787,445.64819743041073,,n
Kepler-1769 b,294.7433755,43.4611633,438.412,133.19136323760986,-289.00228171638366,301.56727883779274,,n
Kepler-177 b,286.0471442,45.0532038,1435.44,280.3165594336513,-974.5528684515288,1015.9514391446952,2.0,n
Kepler-177 c,286.0471442,45.0532038,1435.44,280.3165594336513,-974.5528684515288,1015.9514391446952,,n
Kepler-1770 b,299.2502851,43.4103663,582.942,206.92238897136446,-369.4821993367508,400.6087925640935,,n
Kepler-1771 b,292.0134714,49.0191267,565.752,139.06897278493747,-343.97491448031866,427.10233495123833,,n
Kepler-1772 b,289.4381201,39.2703594,871.564,224.54470430539254,-636.2777455314593,551.6829817982491,,n
Kepler-1773 b,286.2232284,38.2581676,681.255,149.452017521169,-513.639876417567,421.83710936521294,,n
Kepler-1774 b,288.5743991,40.9886069,816.592,196.3442928990846,-584.2887511228533,535.6099965658359,,n
Kepler-1775 b,286.4023452,38.7385674,657.023,144.71562804626072,-491.627227359191,411.14386636223895,,n
Kepler-1776 b,291.5344017,47.0424958,690.336,172.67720120821173,-437.5959230132728,505.22884442701866,,n
Kepler-1777 b,290.3286455,37.7231188,619.146,170.134437077535,-459.22741179777984,378.8221573374802,,n
Kepler-1778 b,287.3612976,43.7388,1276.29,275.1565818656776,-880.1086351917622,882.3909619986426,,n
Kepler-1779 b,300.4174607,45.6054854,908.501,321.7933518908101,-548.1007248948354,649.1599964951886,,n
Kepler-178 b,287.1010275,46.8964033,716.025,143.87464955719395,-467.64201702327557,522.7837313404052,,n
Kepler-178 c,287.1010275,46.8964033,716.025,143.87464955719395,-467.64201702327557,522.7837313404052,,n
Kepler-178 d,287.1010275,46.8964033,716.025,143.87464955719395,-467.64201702327557,522.7837313404052,,n
Kepler-1780 b,294.0839282,42.8095104,790.516,236.65704355951755,-529.4518387808333,537.2054917824863,,n
Kepler-1781 b,291.7114906,42.3415097,962.63,263.21535570259294,-661.045055061517,648.3776897773962,,n
Kepler-1782 b,280.926162,44.0878036,305.792,41.63188720275842,-215.66094910381705,212.75781598704575,,n
Kepler-1783 b,297.0210984,41.3771655,264.078,90.02659344996144,-176.5264104860018,174.55895553285987,,n
Kepler-1784 b,297.9541684,44.6674491,883.045,294.394204572973,-554.7450290137748,620.7724841867209,,n
